Latitude Longitude
41.894285768 -87.718717474
41.890384236 -87.624109917
41.876200229 -87.723686253
41.688610361 -87.609536712
41.781277428 -87.615652432
41.830174487 -87.678019189
41.799517726 -87.591313255
41.752566947 -87.578448404
41.875070002 -87.640974928
41.883475491 -87.627876969
41.882958827 -87.658343985
41.795092268 -87.671904018
41.913270306 -87.632916661
41.736345716 -87.585636406
41.774264317 -87.598492894
41.776421364 -87.682210861
41.784639447 -87.641644377
41.933611858 -87.687935447
41.7675148 -87.591033336
41.884291199 -87.661392684
41.876259696 -87.757540388
41.797700881 -87.617676981
41.801197288 -87.677470976
41.899566286 -87.752034289
41.692345957 -87.621046509
41.885274208 -87.622293521
41.887449563 -87.712032922
41.88171846 -87.627760426
41.771965065 -87.684228195
41.906185569 -87.666243713
41.8926701 -87.628106353
41.944577569 -87.647663198
41.784436581 -87.648550811
41.830493843 -87.666277988
41.899552895 -87.624137033
41.937830994 -87.671765242
41.903775756 -87.639324074
41.750513752 -87.621367643
41.759259791 -87.632068623
41.892501635 -87.706463739
41.973774034 -87.842182629
41.754592961 -87.741528537
41.884109913 -87.658089496
41.760160698 -87.583520062
41.707614448 -87.668996367
42.001832857 -87.663516386
41.891686695 -87.627055746
41.763433017 -87.5753264
41.946588278 -87.711120855
41.891315714 -87.772169608
41.877352817 -87.702848073
41.748341683 -87.622927096
41.857087009 -87.720688922
41.753046407 -87.562621715
41.8806874 -87.631469595
41.886146944 -87.624524028
41.788987036 -87.74147999
41.901073698 -87.63136393
41.738379538 -87.55388261
41.924326989 -87.739595106
41.802413509 -87.592677218
41.979649551 -87.680799226
41.677157862 -87.619566769
41.765444001 -87.626906181
41.759218831 -87.623166331
41.932892608 -87.64033523
41.874896232 -87.751093931
41.871489164 -87.627516791
41.853836827 -87.625519566
41.753087441 -87.563830618
41.784342465 -87.646117177
41.808147803 -87.664961971
41.88360569 -87.707634031
41.913541176 -87.798593209
41.873789876 -87.696714581
41.864425164 -87.718636425
41.89233127 -87.725306843
41.993892087 -87.660388215
41.789164206 -87.601252597
41.958057846 -87.744175612
41.804115983 -87.586477467
41.719137139 -87.549144628
41.809644125 -87.69302545
41.895896023 -87.677913394
41.872274452 -87.764581664
41.893203509 -87.620273669
41.794913512 -87.660966529
41.995286373 -87.660428707
41.736259984 -87.628068782
41.873048982 -87.684465836
41.769065813 -87.610040671
41.780447182 -87.693433319
41.880596729 -87.736790668
41.865300341 -87.722706798
41.915382524 -87.627849014
41.755242422 -87.652650803
41.782670512 -87.765572201
41.83098771 -87.628130693
41.977000188 -87.67529876
41.817070422 -87.643313179
41.899031144 -87.725529798
41.839910376 -87.723212467
41.812669441 -87.704154102
41.80967154 -87.594291927
41.904897757 -87.761757487
41.88171846 -87.627760426
41.755848745 -87.631189508
41.866331725 -87.666379171
41.880350767 -87.756872059
41.873699424 -87.704705156
41.756187611 -87.604086707
41.76410397 -87.691792324
41.946488939 -87.718661096
41.752670751 -87.706125688
41.934195331 -87.734858138
41.772415276 -87.648792333
41.758414395 -87.614723387
41.769209454 -87.734704196
41.759209899 -87.647902775
41.831001351 -87.627224232
41.996569131 -87.692288143
41.793740327 -87.627791042
41.923518301 -87.719407089
41.880427066 -87.750783005
41.802037046 -87.620357445
41.892422018 -87.631510089
41.925098106 -87.672293669
41.654657746 -87.610465855
41.704803037 -87.650066633
41.885958797 -87.653314236
41.913546299 -87.649567908
41.900398219 -87.680611277
41.910469844 -87.751630444
41.854271442 -87.724826883
41.749565305 -87.65977987
41.804878041 -87.668517036
41.904728671 -87.757027516
41.917440649 -87.635476088
41.841826163 -87.734214995
41.886815464 -87.628361716
42.005887804 -87.661005031
41.924952658 -87.683833611
41.752147383 -87.603989513
41.720684543 -87.639550451
41.791036924 -87.591587089
41.936071207 -87.666891606
41.997297917 -87.686210771
41.885577616 -87.65243323
41.743541646 -87.564893659
41.874850606 -87.735272577
41.862972633 -87.704795555
41.726331434 -87.642130954
41.896596292 -87.692587363
41.767251944 -87.57266418
41.921655295 -87.658814496
41.814503227 -87.740911316
41.942935676 -87.649360582
41.958363783 -87.75251497
41.758331064 -87.619404694
41.800439208 -87.587407706
41.757614433 -87.586115266
41.902382522 -87.716902326
41.895889243 -87.758076665
41.92475718 -87.702921739
41.81384549 -87.643245082
41.736604706 -87.608060119
41.910341711 -87.726344642
41.706814253 -87.610094305
41.760981593 -87.652791743
41.846160861 -87.695259926
41.763648942 -87.702793191
41.995305581 -87.660428505
41.774645533 -87.682162834
41.78131246 -87.605950633
41.798303834 -87.709821442
41.899624779 -87.726214733
41.6699856 -87.626014612
41.755822191 -87.611406167
41.885741029 -87.631711749
41.743783744 -87.721734228
41.735119333 -87.64726867
41.715834808 -87.649535913
41.775139834 -87.752876915
41.883475491 -87.627876969
41.957848145 -87.758567589
41.885105137 -87.646823184
41.726219145 -87.567294437
41.826142757 -87.606349642
41.970112264 -87.723508653
41.799385032 -87.603153386
41.696522927 -87.54378418
41.844460987 -87.70902851
41.974861952 -87.890372151
41.893285756 -87.656538409
41.895732399 -87.687784384
41.976065066 -87.756550305
41.870028132 -87.708823855
41.859078793 -87.705846852
41.903775756 -87.639324074
41.906550305 -87.771874573
41.762189551 -87.68806906
42.015496028 -87.664907538
41.781142124 -87.675567181
41.778340981 -87.703122242
41.769539234 -87.656664006
41.8945086 -87.622742041
41.926373285 -87.772156466
41.877330342 -87.705257083
41.813754699 -87.693454053
41.909862514 -87.676661055
41.951687874 -87.766949539
41.914771189 -87.65203851
41.738519296 -87.550220582
41.837657843 -87.632872062
41.769379357 -87.569856736
41.88728285 -87.756894211
41.922419249 -87.784732267
41.88791087 -87.771204147
41.685471186 -87.664395348
41.724735027 -87.610589374
41.994167522 -87.685366967
41.796496524 -87.734281635
41.654363697 -87.603886182
41.745533823 -87.588197495
41.736277427 -87.62510451
41.82584221 -87.607860994
41.817012018 -87.701859148
41.881756669 -87.686445186
41.812003423 -87.750614742
41.817451867 -87.623051594
41.744359655 -87.546675827
41.886017951 -87.624521781
41.72814965 -87.604616365
41.747732317 -87.596329316
41.97583327 -87.697093121
41.886165391 -87.773422916
41.745324922 -87.601380733
41.837871585 -87.623435005
41.815994603 -87.643302717
41.673298955 -87.633339217
41.882457198 -87.627847776
41.812801891 -87.726217315
41.809672892 -87.594075496
41.884790951 -87.624469241
41.90971226 -87.73926766
41.870975935 -87.703986513
41.887371306 -87.720965226
41.849221884 -87.691529819
41.853876773 -87.627104819
41.947503084 -87.784495202
41.831782473 -87.613360282
41.863330777 -87.727523713
41.902720203 -87.720517368
41.937636508 -87.740662492
41.718719318 -87.639501994
41.891121295 -87.703957746
41.800455673 -87.587407515
41.853930752 -87.623841071
41.895047813 -87.711423034
41.8675271 -87.659137818
41.921291092 -87.747457195
41.752309858 -87.602781958
41.936335635 -87.650710119
41.874222994 -87.735957704
41.739669366 -87.604907509
41.935206818 -87.721110578
41.874850606 -87.735272577
41.968482309 -87.705204557
41.968970339 -87.663382735
41.766172478 -87.669924818
41.865191675 -87.660061808
41.777930896 -87.602828539
41.940892158 -87.654138616
41.904504556 -87.758304235
41.868232071 -87.705059779
41.874503992 -87.631816306
41.692833841 -87.60431945
41.783400529 -87.770038983
41.73139325 -87.651997736
41.851256076 -87.676603822
41.788987036 -87.74147999
41.939120022 -87.793289015
41.776759109 -87.782444855
41.885772584 -87.761098022
41.91424467 -87.726469321
42.007857782 -87.668957611
41.760288849 -87.612111145
41.743976399 -87.663279084
41.781811321 -87.594674264
41.834164881 -87.666614156
41.939300984 -87.710357367
41.928492735 -87.653035407
41.813684558 -87.697130384
41.900268599 -87.674731729
41.820731475 -87.697060635
41.744456776 -87.694127928
41.762223341 -87.674679153
41.854259739 -87.721075624
41.947702172 -87.807089728
41.794604856 -87.628250962
41.783502812 -87.593125892
41.909541173 -87.643387277
41.755145188 -87.711001651
41.890520565 -87.757889785
41.884276844 -87.622098929
41.7678792 -87.683327303
41.795205706 -87.668261282
41.938430626 -87.637643663
41.739663786 -87.584403429
41.689785439 -87.636254266
41.991491927 -87.655429149
41.894993403 -87.622148996
41.697647241 -87.594839913
41.873175744 -87.66070869
41.831977734 -87.646132596
41.835686337 -87.620644613
41.854300404 -87.622820226
41.914087331 -87.736240092
41.766824032 -87.657411001
41.941373897 -87.679932571
41.923015312 -87.785425327
41.651498014 -87.548392157
41.751296316 -87.604369286
41.965380394 -87.659074153
41.750933717 -87.626270055
41.972348017 -87.77514364
41.837406187 -87.695669827
41.902085462 -87.641168032
41.809250031 -87.591908881
41.861581495 -87.726259033
41.689650822 -87.621014
41.750486532 -87.624955674
41.743654386 -87.692461298
41.937863279 -87.669276661
41.751702738 -87.663469929
41.760996697 -87.64794607
41.794172544 -87.70357593
41.878772294 -87.73372314
41.92046017 -87.67083136
41.872927989 -87.756410038
41.733388016 -87.667858883
41.759185385 -87.644263506
41.87413151 -87.743210271
41.864958112 -87.625775047
41.957094046 -87.738210155
41.840622816 -87.654084374
41.761428572 -87.653197535
41.709739328 -87.645341171
41.686592823 -87.620882985
41.796792498 -87.670738661
41.765698047 -87.722438871
41.93871321 -87.642631851
41.745586727 -87.558848655
41.975850591 -87.694776067
41.893962515 -87.636176148
41.853923262 -87.634706098
41.725622159 -87.597300063
41.929546679 -87.759600807
41.94360281 -87.650331196
41.751539633 -87.661855469
41.931297803 -87.714735033
41.776281965 -87.604618005
41.926224659 -87.64087409
41.969396535 -87.704276271
41.745068391 -87.584146411
41.723496628 -87.536995908
41.774005421 -87.613079303
41.872189448 -87.713168398
41.903201873 -87.676593393
41.836559146 -87.620223934
41.789657023 -87.648685933
41.950451908 -87.765067272
41.666119868 -87.641516349
